,CIP01BACHL,CIP04BACHL,CIP05BACHL,CIP26BACHL,CIP52BACHL,CIP09BACHL,CIP10BACHL,CIP11BACHL,CIP46BACHL,CIP13BACHL,CIP15BACHL,CIP14BACHL,CIP23BACHL,CIP19BACHL,CIP16BACHL,CIP51BACHL,CIP54BACHL,CIP43BACHL,CIP22BACHL,CIP24BACHL,CIP25BACHL,CIP27BACHL,CIP47BACHL,CIP29BACHL,CIP30BACHL,CIP03BACHL,CIP31BACHL,CIP12BACHL,CIP38BACHL,CIP40BACHL,CIP48BACHL,CIP42BACHL,CIP44BACHL,CIP41BACHL,CIP45BACHL,CIP39BACHL,CIP49BACHL,CIP50BACHL,PCIP01,PCIP04,PCIP05,PCIP26,PCIP52,PCIP09,PCIP10,PCIP11,PCIP46,PCIP13,PCIP15,PCIP14,PCIP23,PCIP19,PCIP16,PCIP51,PCIP54,PCIP43,PCIP22,PCIP24,PCIP25,PCIP27,PCIP47,PCIP29,PCIP30,PCIP03,PCIP31,PCIP12,PCIP38,PCIP40,PCIP48,PCIP42,PCIP44,PCIP41,PCIP45,PCIP39,PCIP49,PCIP50,ADM_RATE,ADM_RATE_ALL,DEBT_MDN,C150_4,C150_4_POOLED,HI_INC_YR6_N,HI_INC_YR8_N,LO_INC_YR6_N,LO_INC_YR8_N,MD_INC_YR6_N,MD_INC_YR8_N,OVERALL_YR6_N,OVERALL_YR8_N,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR8_RT,LO_INC_COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR8_RT,WDRAW_2YR_TRANS_YR4_RT,COMP_4YR_TRANS_YR4_RT,WDRAW_ORIG_YR2_RT,WDRAW_ORIG_YR4_RT,WDRAW_ORIG_YR8_RT,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,COUNT_NWNE_P10,COUNT_WNE_P10,AVGFACSAL,MENONLY,WOMENONLY,INEXPFTE,LOCALE,TUITFTE,PFTFAC,REGION,AGE_ENTRY,FAMINC,MD_FAMINC,MEDIAN_HH_INC,AGEGE24,DEPENDENT,FEMALE,MARRIED,PPTUG_EF,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_MEN,UGDS_NRA,UGDS_WHITE,UGDS_WOMEN
4325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12500.0,,,,11.0,64.0,62.0,,26.0,104.0,99.0,,0.163461538462,0.373737373737,,0.38983050847499995,,,,,,0.354838709677,,0.35,,,,,0.208791208791,0.28571428571400004,0.5054945054950001,0.20202020201999998,,,,,,11466.0,0.0,0.0,13236.0,11.0,2848.0,1.0,6.0,27.603448275999998,33469.068966000006,18609.0,67446.97,0.60000002384185,0.29310344829999996,0.7068965517,0.20114942530000002,0.1854,0.23600000000000002,0.073,0.3427,0.2331,0.073,0.2416,0.7669
4349,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.2727,22250.0,0.1429,0.2045,,,,,,,19.0,20.0,,,,,,,,,,,,,,,,,,,0.269503546099,,,22262.0,9180.0,9180.0,,,2655.0,0.0,0.0,3049.0,21.0,10769.0,,6.0,23.032786885,41289.918033,28400.0,47706.1,0.2199999988079,0.7377049179999999,0.3442622951,,0.2444,0.0,0.0444,0.2,0.4889,0.0,0.6444,0.5111
4421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758,0.0,0.0,0.3172,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0441,0.0,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793,0.0,0.0,0.0,0.0,0.0,,,18500.0,0.2,0.2298,6126.0,13310.0,92531.0,131388.0,25985.0,49682.0,124642.0,194380.0,0.211742385744,0.218730443992,0.215181603046,0.22175388214000002,0.222727341722,0.443358920679,0.449232778322,0.38369646881999997,0.160347742091,0.164301693487,0.16270131214400002,0.211910669975,0.19930371458700002,0.345632362747,0.35820665768700005,0.308824121412,0.074759178327,0.020666056849,0.489800804444,0.436460344886,0.387879411462,18455.0,9552.0,9552.0,15960.0,94724.0,,0.0,0.0,2396.0,11.0,10660.0,,8.0,32.048956014,25959.118161000002,18602.0,62086.89,0.86000001430511,0.0812747075,0.6972811618000001,0.2844372731,0.0,0.1214,0.1054,0.0767,0.7508,0.0096,0.0831,0.2492
4436,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.105,0.1835,0.0051,0.0632,0.0347,0.0,0.0652,0.0082,0.2589,0.0245,0.0,0.0,0.0,0.0092,0.0,0.0,0.0724,0.0,0.0061,0.0,0.0,0.0133,0.0082,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0163,0.0041,0.0,0.1142,0.0,0.8337,0.8131,14271.0,0.5723,0.5815,3526.0,3226.0,5584.0,4828.0,4368.0,3976.0,13478.0,12030.0,0.544807771241,0.596008309838,0.567331670823,0.610873464882,0.579391891892,0.5853594771239999,0.64577424844,0.633911965282,0.5217938631,0.573244985673,0.5244407622199999,0.578719306692,0.553098948895,0.542812077512,0.584935897436,0.565392354125,0.07196606923,0.043234368587,0.176646057056,0.178546996853,0.130174563591,23002.0,9840.0,25576.0,1679.0,12854.0,8725.0,0.0,0.0,6358.0,11.0,8643.0,0.6491,6.0,24.747831100000003,56365.77632899999,35851.5,69074.33,0.25,0.5695695146,0.5568306611,0.15077970570000002,0.133,0.0661,0.0532,0.2291,0.6725,0.0699,0.5146,0.3275
4461,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2865,0.0005,0.0,0.0078,0.0,0.0,0.0057,0.0016,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.1153,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781,0.0,0.6343,0.6565,13750.0,0.1864,0.2145,637.0,687.0,1055.0,784.0,941.0,768.0,2633.0,2239.0,0.356950973808,0.395366502089,0.425636444841,0.40170940170900005,0.5186246418339999,0.493464052288,0.44897959183700004,0.500727802038,0.32,0.344075829384,0.36352040816299996,0.394390885188,0.40846560846600005,0.323556370302,0.41657810839500004,0.421875,0.064808596373,0.040631296172,0.292441140025,0.28643384821999995,0.189816882537,22944.0,9360.0,9360.0,269.0,3149.0,6605.0,0.0,0.0,5526.0,13.0,11328.0,0.2163,5.0,25.385231459,58582.5004,38662.0,66671.2,0.31999999284744,0.4417747878,0.1816434407,0.3354156655,0.7533,0.0321,0.0855,0.1557,0.8672,0.0239,0.5769,0.1328
4474,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.2083,0.0,0.0,0.0,0.0,0.0,,0.5481,12500.0,,,172.0,187.0,438.0,314.0,350.0,330.0,960.0,831.0,0.310087173101,0.283333333333,0.275571600481,0.306220095694,0.28007518797,0.41176470588200004,0.348837209302,0.304812834225,0.233243967828,0.219178082192,0.22292993630600003,0.24024024024,0.267558528428,0.353846153846,0.331428571429,0.309090909091,0.063511830635,0.09838107098400001,0.26282853567,0.287671232877,0.239470517449,,,,162.0,1278.0,5000.0,0.0,0.0,448.0,21.0,1722.0,,3.0,29.532679739000002,49555.756863,37231.5,65346.8,0.70999997854232,0.3503267974,0.6274509804,0.2843137255,0.5752,0.0392,0.1373,0.1176,0.1961,0.0,0.6405,0.8039
4480,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8094,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12667.0,0.375,0.2642,797.0,922.0,11751.0,7165.0,3436.0,3049.0,15984.0,11136.0,0.09210348097000001,0.118180680681,0.130747126437,0.108494921514,0.132017190438,0.284467713787,0.28983688833099996,0.260303687636,0.059218559219,0.077950812697,0.089462665736,0.138533178114,0.128184281843,0.18995232856600003,0.21594877764800002,0.188586421778,0.102329676283,0.037518623866,0.39756712653899995,0.432886360558,0.409931752874,27879.0,13380.0,13380.0,1433.0,9086.0,7079.0,0.0,0.0,2134.0,21.0,13711.0,0.1176,2.0,33.360801106,23781.134597,18178.0,,,0.0836845477,0.7508344853,0.2168987491,0.8612,0.0066,0.7599,0.0493,0.2612,0.002,0.1064,0.7388
4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3500.0,1.0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11152.0,9172.0,15022.0,,,,0.0,0.0,10388.0,13.0,21928.0,,9.0,22.533333333,21927.5,19976.0,,,,,,0.0,0.0,0.0,1.0,0.1111,0.0,0.0,0.8889
4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9254,0.3628,0.3628,22250.0,0.4681,0.4768,62.0,55.0,47.0,27.0,76.0,45.0,185.0,127.0,0.524064171123,0.491891891892,0.543307086614,0.511450381679,0.542168674699,0.594936708861,0.467741935484,0.6,0.42105263157899997,0.404255319149,0.407407407407,0.444444444444,0.545454545455,0.529411764706,0.565789473684,0.555555555556,0.101604278075,,0.3125,0.208556149733,0.18897637795299999,43276.0,28080.0,28080.0,,,5729.0,0.0,0.0,18491.0,12.0,15049.0,1.0,1.0,20.54787234,71415.361702,55282.0,73627.62,0.17000000178813,0.914893617,0.6914893617,,0.0722,0.0144,0.0253,0.0505,0.2599,0.0,0.4657,0.7401
4518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957,0.0,0.0,0.0,0.0,0.0,,,18500.0,0.1667,0.1553,6126.0,13310.0,92531.0,131388.0,25985.0,49682.0,124642.0,194380.0,0.211742385744,0.218730443992,0.215181603046,0.22175388214000002,0.222727341722,0.443358920679,0.449232778322,0.38369646881999997,0.160347742091,0.164301693487,0.16270131214400002,0.211910669975,0.19930371458700002,0.345632362747,0.35820665768700005,0.308824121412,0.074759178327,0.020666056849,0.489800804444,0.436460344886,0.387879411462,,,,15960.0,94724.0,,0.0,0.0,2743.0,21.0,9733.0,,8.0,32.048956014,25959.118161000002,18602.0,62086.89,0.86000001430511,0.0812747075,0.6972811618000001,0.2844372731,0.0,0.0156,0.0781,0.0781,0.6719,0.0156,0.1875,0.3281
4523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30666.0,0.3333,0.7143,29.0,13.0,51.0,35.0,32.0,17.0,112.0,65.0,0.618421052632,0.758928571429,0.7230769230769999,,,,,,,0.705882352941,0.657142857143,,,0.5,,,,,,,,27958.0,22570.0,22570.0,,,9939.0,0.0,0.0,11304.0,21.0,24872.0,0.4844,8.0,29.328767123000002,46522.808219,31654.0,58092.74,0.5799999833106899,0.3493150685,0.7808219178,0.1643835616,0.0,0.5324,0.1195,0.1877,0.198,0.0068,0.0512,0.802
4531,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185,0.0,0.0,0.0958,0.0,0.1288,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8947.0,0.2885,0.3365,1215.0,749.0,3338.0,1837.0,3014.0,1935.0,7567.0,4521.0,0.37986024009999997,0.39487247257799996,0.410307454103,0.410117238385,0.44037356321800003,0.469178082192,0.551440329218,0.5300400534049999,0.31016791044799996,0.302875973637,0.337506804573,0.37115839243500004,0.36211859527900003,0.399735566329,0.43364299933600003,0.433074935401,0.021143164307,0.066475542018,0.215329114673,0.260616376993,0.26277372262800003,,6670.0,6670.0,426.0,2329.0,5137.0,0.0,0.0,3027.0,21.0,7719.0,0.7651,7.0,34.669493597,54991.12310599999,46441.5,62039.21,0.89999997615814,0.053353211500000004,0.6895346564,0.5411330531,0.0,0.0324,0.0938,0.10300000000000001,0.3601,0.0008,0.7015,0.6399
4534,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0452,0.2389,0.08199999999999999,0.0,0.0,0.0,0.0562,0.0,0.0509,0.0161,0.0,0.0,0.1027,0.0074,0.0689,0.0231,0.1051,0.0,0.004,0.0,0.0,0.0258,0.0284,0.013000000000000001,0.0,0.0037,0.0017,0.0,0.0565,0.0204,0.0,0.0368,0.0,0.0,0.0134,0.6492,0.6492,12625.0,0.4766,0.4787,592.0,513.0,1017.0,684.0,833.0,654.0,2442.0,1851.0,0.42192242833099997,0.488943488943,0.48136142625600004,0.488764044944,0.5046641791040001,0.436314363144,0.48310810810800003,0.538011695906,0.410798122066,0.502458210423,0.415204678363,0.489194499018,0.449293966624,0.425711275026,0.47659063625500003,0.506116207951,0.07554806070799999,0.074873524452,0.13664825045999998,0.162563237774,0.104267963263,19237.0,6118.0,25162.0,179.0,1375.0,8142.0,0.0,0.0,6290.0,21.0,5059.0,0.6258,5.0,21.352745424000002,62554.686563999996,43546.0,62394.85,0.23000000417232,0.8500415973000001,0.5940099834,0.038477537400000004,0.191,0.0177,0.0706,0.2134,0.444,0.0205,0.6286,0.556
4560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14900.0,,,,10.0,,13.0,,14.0,28.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6383.0,0.0,0.0,53273.0,12.0,19049.0,0.9286,5.0,27.535714285999997,36435.107143,24045.0,49260.35,0.62000000476837,,,,0.1429,0.1071,0.1786,0.1786,0.1071,0.0,0.5,0.8929
4571,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111,0.0,0.0,,,8436.0,0.6,0.4722,,,,,,,16.0,20.0,,,,,,,,,,,,,,,,,,,,,,23280.0,11250.0,11250.0,,,2562.0,0.0,0.0,4317.0,21.0,6810.0,0.4194,6.0,20.72,36067.04,31665.0,55892.77,0.15999999642372,,0.48,,0.2391,0.0,0.0217,0.1087,0.5217,0.0652,0.6957,0.4783
4576,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0268,0.0014,0.0059,0.0881,0.1257,0.0669,0.0,0.0186,0.0,0.0261,0.0,0.1217,0.0232,0.0358,0.0099,0.1181,0.0121,0.0,0.0,0.0236,0.0,0.0271,0.0,0.0,0.0188,0.0156,0.0055,0.0,0.0018,0.0142,0.0,0.0782,0.0002,0.0,0.1181,0.0,0.0,0.0167,0.9666,0.5627,19000.0,0.6357,0.6102,2029.0,2024.0,963.0,839.0,1146.0,1237.0,4138.0,4100.0,0.728948679621,0.7046882551960001,0.690487804878,0.732439926063,0.7006071929009999,0.7803227485680001,0.75899457861,0.76581027668,0.659509202454,0.616822429907,0.557806912992,0.674265450861,0.679428279735,0.70134529148,0.682373472949,0.657235246564,0.032386646736,0.049078226207999995,0.078794901506,0.08246138515200001,0.071219512195,17022.0,13688.0,36056.0,396.0,5293.0,14291.0,0.0,0.0,3746.0,22.0,2524.0,0.6667,1.0,20.321323247,88097.12168200001,67737.0,80999.86,0.07000000029802,0.8981920759,0.5309655084,0.016412360600000002,0.0845,0.0917,0.1048,0.21899999999999997,0.4679,0.0143,0.5048,0.5321
4577,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0268,0.0014,0.0059,0.0881,0.1257,0.0669,0.0,0.0186,0.0,0.0261,0.0,0.1217,0.0232,0.0358,0.0099,0.1181,0.0121,0.0,0.0,0.0236,0.0,0.0271,0.0,0.0,0.0188,0.0156,0.0055,0.0,0.0018,0.0142,0.0,0.0782,0.0002,0.0,0.1181,0.0,0.0,0.0167,0.9208,0.5627,19000.0,0.5754,0.5795,2029.0,2024.0,963.0,839.0,1146.0,1237.0,4138.0,4100.0,0.728948679621,0.7046882551960001,0.690487804878,0.732439926063,0.7006071929009999,0.7803227485680001,0.75899457861,0.76581027668,0.659509202454,0.616822429907,0.557806912992,0.674265450861,0.679428279735,0.70134529148,0.682373472949,0.657235246564,0.032386646736,0.049078226207999995,0.078794901506,0.08246138515200001,0.071219512195,16868.0,13648.0,36016.0,396.0,5293.0,14291.0,0.0,0.0,13367.0,22.0,9009.0,0.6667,1.0,20.321323247,88097.12168200001,67737.0,80999.86,0.07000000029802,0.8981920759,0.5309655084,0.016412360600000002,0.0812,0.0904,0.0314,0.1347,0.4779,0.0092,0.6494,0.5221
4578,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0268,0.0014,0.0059,0.0881,0.1257,0.0669,0.0,0.0186,0.0,0.0261,0.0,0.1217,0.0232,0.0358,0.0099,0.1181,0.0121,0.0,0.0,0.0236,0.0,0.0271,0.0,0.0,0.0188,0.0156,0.0055,0.0,0.0018,0.0142,0.0,0.0782,0.0002,0.0,0.1181,0.0,0.0,0.0167,0.782,0.5627,19000.0,0.6745,0.6586,2029.0,2024.0,963.0,839.0,1146.0,1237.0,4138.0,4100.0,0.728948679621,0.7046882551960001,0.690487804878,0.732439926063,0.7006071929009999,0.7803227485680001,0.75899457861,0.76581027668,0.659509202454,0.616822429907,0.557806912992,0.674265450861,0.679428279735,0.70134529148,0.682373472949,0.657235246564,0.032386646736,0.049078226207999995,0.078794901506,0.08246138515200001,0.071219512195,21620.0,13698.0,36066.0,396.0,5293.0,14291.0,0.0,0.0,5444.0,12.0,3669.0,0.6667,1.0,20.321323247,88097.12168200001,67737.0,80999.86,0.07000000029802,0.8981920759,0.5309655084,0.016412360600000002,0.0856,0.098,0.1286,0.2906,0.4968,0.0667,0.3644,0.5032
4579,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881,0.0,0.0,0.0768,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0119,0.0,0.1762,0.0,0.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14055.0,0.375,0.45,,,,,,,21.0,,0.606060606061,,,,,,,,,,,,,0.625,,,,,,0.19696969697,,,9450.0,9450.0,,,3523.0,0.0,0.0,2708.0,12.0,6531.0,1.0,5.0,35.895522388,47243.283582,38536.0,,,,0.47761194030000004,0.5820895522,0.2107,0.022000000000000002,0.1195,0.0566,0.6195,0.0,0.1792,0.3805
4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8104,22026.0,,,293.0,281.0,208.0,162.0,270.0,223.0,771.0,666.0,0.660465116279,0.660181582361,0.678678678679,0.6767485822310001,0.718604651163,0.6733870967739999,0.699658703072,0.715302491103,0.628140703518,0.663461538462,0.679012345679,0.6239669421490001,0.60593220339,0.676767676768,0.614814814815,0.632286995516,0.044961240310000004,0.077519379845,0.072847682119,0.088372093023,0.088588588589,,,,74.0,923.0,8061.0,0.0,0.0,11300.0,11.0,16503.0,0.9565,8.0,23.990541701999998,77216.287188,61012.0,64098.01,0.30000001192091996,0.668099742,0.7007738606999999,0.1349957008,0.0358,0.0925,0.0239,0.1134,0.1552,0.003,0.6418,0.8448
